rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
1,0.0,,0,0,0,10/29/2019,lightMedium,blue,dry,brown,P420652,LANEIGE,24.0
5,1.0,0.777778029,9,2,7,10/25/2019,fairLight,green,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/18/2019,fair,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/14/2019,lightMedium,brown,normal,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/12/2019,light,hazel,combination,brown,P420652,LANEIGE,24.0
1,0.0,1.0,1,0,1,10/6/2019,light,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/29/2019,light,brown,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/23/2019,medium,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/19/2019,fair,brown,dry,brown,P420652,LANEIGE,24.0
3,0.0,,0,0,0,9/15/2019,fair,blue,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/13/2019,lightMedium,blue,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/12/2019,medium,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/9/2019,light,hazel,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/5/2019,light,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/1/2019,fair,hazel,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/28/2019,lightMedium,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/25/2019,medium,green,dry,brunette,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/21/2019,medium,brown,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/17/2019,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/14/2019,light,blue,combination,blonde,P420652,LANEIGE,24.0
2,0.0,,0,0,0,8/13/2019,lightMedium,brown,combination,red,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/9/2019,light,blue,normal,blonde,P420652,LANEIGE,24.0
3,0.0,,0,0,0,8/5/2019,light,green,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/1/2019,light,blue,combination,blonde,P420652,LANEIGE,24.0
2,0.0,0.833333015,6,1,5,7/29/2019,fairLight,blue,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/24/2019,light,brown,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,7/20/2019,lightMedium,brown,normal,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/17/2019,fair,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/16/2019,fair,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/12/2019,medium,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/9/2019,lightMedium,blue,dry,red,P420652,LANEIGE,24.0
1,0.0,,0,0,0,7/6/2019,medium,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/3/2019,tan,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/30/2019,light,green,dry,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,6/27/2019,light,blue,dry,blonde,P420652,LANEIGE,24.0
5,1.0,0.857142985,7,1,6,6/24/2019,deep,brown,dry,gray,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/23/2019,fairLight,blue,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/21/2019,fairLight,hazel,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/20/2019,olive,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/18/2019,fair,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/17/2019,fairLight,green,normal,auburn,P420652,LANEIGE,24.0
4,1.0,,0,0,0,6/14/2019,light,blue,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/13/2019,medium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/13/2019,medium,green,dry,brunette,P420652,LANEIGE,24.0
4,1.0,,0,0,0,6/11/2019,lightMedium,green,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/10/2019,dark,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/9/2019,light,brown,combination,brunette,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/6/2019,medium,green,normal,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/5/2019,fair,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/3/2019,lightMedium,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/1/2019,mediumTan,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/31/2019,fair,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/30/2019,porcelain,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/29/2019,fair,brown,combination,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,5/28/2019,porcelain,blue,normal,brunette,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/26/2019,fair,hazel,combination,brunette,P420652,LANEIGE,24.0
4,1.0,,0,0,0,5/25/2019,porcelain,brown,normal,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/24/2019,fair,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/23/2019,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/22/2019,medium,brown,combination,brunette,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/21/2019,,,,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/21/2019,porcelain,green,combination,blonde,P420652,LANEIGE,24.0
3,0.0,,0,0,0,5/20/2019,mediumTan,brown,oily,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/18/2019,light,brown,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,5/17/2019,lightMedium,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/16/2019,light,green,dry,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,5/15/2019,fairLight,brown,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/15/2019,light,green,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/11/2019,light,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/8/2019,medium,brown,oily,black,P420652,LANEIGE,24.0
5,1.0,0.833333015,6,1,5,5/5/2019,mediumTan,brown,normal,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,5/2/2019,medium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/30/2019,medium,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/27/2019,light,green,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/26/2019,mediumTan,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/25/2019,light,brown,oily,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/22/2019,light,green,oily,blonde,P420652,LANEIGE,24.0
5,1.0,0.903226018,31,3,28,4/18/2019,light,brown,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/15/2019,fair,brown,dry,black,P420652,LANEIGE,24.0
1,0.0,0.8125,32,6,26,4/12/2019,light,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/9/2019,medium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/6/2019,fair,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/1/2019,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/29/2019,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/25/2019,mediumTan,brown,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,3/21/2019,light,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/19/2019,fair,brown,combination,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,3/16/2019,light,,combination,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/14/2019,fair,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/13/2019,light,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/12/2019,fair,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/9/2019,light,hazel,combination,black,P420652,LANEIGE,24.0
3,0.0,,0,0,0,3/7/2019,light,green,oily,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/3/2019,fairLight,green,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/26/2019,lightMedium,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/23/2019,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/20/2019,light,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/17/2019,light,green,combination,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,2/14/2019,fairLight,Grey,oily,red,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/12/2019,light,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/11/2019,light,blue,dry,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,2/10/2019,fairLight,green,dry,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,2/8/2019,fair,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/6/2019,lightMedium,brown,oily,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/3/2019,light,brown,combination,brown,P420652,LANEIGE,24.0
3,1.0,,0,0,0,1/31/2019,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/28/2019,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/25/2019,fair,hazel,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/23/2019,fair,blue,oily,blonde,P420652,LANEIGE,24.0
3,0.0,,0,0,0,1/20/2019,light,brown,combination,red,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/17/2019,light,brown,dry,blonde,P420652,LANEIGE,24.0
2,0.0,,0,0,0,1/14/2019,light,hazel,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/11/2019,light,brown,combination,brown,P420652,LANEIGE,24.0
3,0.0,,0,0,0,1/9/2019,lightMedium,brown,combination,black,P420652,LANEIGE,24.0
2,0.0,,0,0,0,1/7/2019,tan,,combination,,P420652,LANEIGE,24.0
4,1.0,,0,0,0,1/3/2019,light,brown,normal,brown,P420652,LANEIGE,24.0
5,1.0,0.800000012,5,1,4,12/30/2018,fairLight,green,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,12/25/2018,,,,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,12/8/2018,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/26/2018,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/19/2018,,,,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/15/2018,lightMedium,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/9/2018,light,blue,combination,blonde,P420652,LANEIGE,24.0
3,0.0,,0,0,0,11/8/2018,lightMedium,hazel,dry,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/3/2018,fairLight,blue,normal,blonde,P420652,LANEIGE,24.0
1,0.0,0.800000012,5,1,4,10/29/2018,mediumTan,hazel,dry,brown,P420652,LANEIGE,24.0
5,1.0,0.800000012,5,1,4,10/24/2018,light,green,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/18/2018,lightMedium,green,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/13/2018,medium,brown,oily,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,10/11/2018,lightMedium,brown,oily,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/10/2018,light,hazel,normal,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/5/2018,fair,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/28/2018,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/23/2018,fair,hazel,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/17/2018,fair,blue,normal,red,P420652,LANEIGE,24.0
3,0.0,,0,0,0,9/12/2018,fair,hazel,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/9/2018,fair,brown,dry,brown,P420652,LANEIGE,24.0
2,0.0,,0,0,0,9/6/2018,tan,brown,normal,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/5/2018,medium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/31/2018,medium,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/26/2018,light,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/19/2018,fairLight,blue,combination,brown,P420652,LANEIGE,24.0
4,1.0,0.0,1,1,0,8/13/2018,light,green,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/12/2018,lightMedium,hazel,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/10/2018,light,brown,normal,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,8/8/2018,fair,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,8/2/2018,light,blue,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/30/2018,medium,blue,oily,blonde,P420652,LANEIGE,24.0
3,1.0,,0,0,0,7/27/2018,fairLight,hazel,combination,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/24/2018,light,green,normal,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,7/21/2018,fair,blue,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/18/2018,light,brown,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/16/2018,medium,brown,normal,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,7/13/2018,light,blue,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/12/2018,light,green,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/10/2018,light,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/9/2018,fairLight,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/6/2018,light,blue,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/4/2018,fair,blue,combination,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/3/2018,rich,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,7/1/2018,fair,green,combination,brown,P420652,LANEIGE,24.0
3,0.0,,0,0,0,6/30/2018,tan,brown,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,6/28/2018,light,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/27/2018,fairLight,hazel,combination,auburn,P420652,LANEIGE,24.0
4,1.0,,0,0,0,6/26/2018,lightMedium,blue,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/23/2018,light,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/16/2018,light,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/12/2018,lightMedium,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/9/2018,fair,blue,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,6/2/2018,,,,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/28/2018,fairLight,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/20/2018,light,green,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/13/2018,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/10/2018,tan,brown,dry,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,5/9/2018,lightMedium,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/8/2018,medium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/8/2018,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,5/4/2018,fair,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/30/2018,light,brown,combination,brown,P420652,LANEIGE,24.0
1,0.0,0.5,2,1,1,4/26/2018,medium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/24/2018,fairLight,green,normal,red,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/22/2018,light,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/20/2018,light,brown,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/17/2018,,,,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/14/2018,fair,hazel,combination,brown,P420652,LANEIGE,24.0
2,0.0,,0,0,0,4/11/2018,light,blue,normal,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/8/2018,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/6/2018,fair,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/5/2018,fair,green,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,4/2/2018,mediumTan,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/29/2018,fair,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/26/2018,medium,brown,dry,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/21/2018,fair,hazel,oily,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/18/2018,lightMedium,hazel,normal,blonde,P420652,LANEIGE,24.0
3,0.0,,0,0,0,3/16/2018,light,green,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/15/2018,mediumTan,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/13/2018,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/10/2018,lightMedium,brown,normal,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/7/2018,lightMedium,brown,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,3/3/2018,mediumTan,hazel,oily,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/28/2018,fair,hazel,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/26/2018,light,blue,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/23/2018,lightMedium,brown,normal,brown,P420652,LANEIGE,24.0
4,0.0,,0,0,0,2/20/2018,fair,green,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/18/2018,deep,brown,combination,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,2/15/2018,mediumTan,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/14/2018,mediumTan,brown,normal,brown,P420652,LANEIGE,24.0
2,0.0,,0,0,0,2/14/2018,light,hazel,combination,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/13/2018,fair,brown,combination,brown,P420652,LANEIGE,24.0
3,0.0,,0,0,0,2/11/2018,fair,brown,combination,black,P420652,LANEIGE,24.0
3,0.0,0.5,2,1,1,2/9/2018,fair,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,2/7/2018,medium,brown,normal,black,P420652,LANEIGE,24.0
5,1.0,0.885713995,35,4,31,2/5/2018,fairLight,blue,dry,brown,P420652,LANEIGE,24.0
1,0.0,0.785713971,14,3,11,2/2/2018,light,blue,combination,auburn,P420652,LANEIGE,24.0
3,1.0,,0,0,0,1/31/2018,,,combination,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/28/2018,light,green,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/24/2018,light,green,combination,brown,P420652,LANEIGE,24.0
5,1.0,0.4375,16,9,7,1/21/2018,deep,brown,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,1/19/2018,fair,brown,dry,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/16/2018,fairLight,blue,combination,gray,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/14/2018,medium,blue,combination,red,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/12/2018,lightMedium,brown,oily,brown,P420652,LANEIGE,24.0
2,0.0,,0,0,0,1/11/2018,fairLight,hazel,oily,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,1/10/2018,medium,brown,combination,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,1/7/2018,fair,brown,normal,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,1/3/2018,light,hazel,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,12/28/2017,light,blue,oily,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,12/21/2017,fair,green,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,12/19/2017,lightMedium,brown,oily,brown,P420652,LANEIGE,24.0
3,1.0,,0,0,0,12/17/2017,fairLight,hazel,dry,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,12/9/2017,light,,combination,black,P420652,LANEIGE,24.0
2,0.0,,0,0,0,12/5/2017,fair,blue,combination,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,11/30/2017,lightMedium,brown,combination,black,P420652,LANEIGE,24.0
4,1.0,,0,0,0,11/22/2017,light,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/18/2017,light,blue,combination,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/14/2017,,,,,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/8/2017,fair,green,oily,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,11/4/2017,light,brown,combination,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,11/1/2017,medium,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/26/2017,medium,blue,dry,blonde,P420652,LANEIGE,24.0
4,1.0,,0,0,0,10/20/2017,lightMedium,brown,combination,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/13/2017,medium,hazel,normal,blonde,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/10/2017,fair,blue,dry,brown,P420652,LANEIGE,24.0
5,1.0,,0,0,0,10/4/2017,fairLight,green,combination,auburn,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/26/2017,,,,,P420652,LANEIGE,24.0
4,1.0,,0,0,0,9/22/2017,,,,,P420652,LANEIGE,24.0
4,1.0,,0,0,0,9/20/2017,lightMedium,brown,normal,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,9/18/2017,fairLight,brown,combination,brown,P420652,LANEIGE,24.0
4,1.0,,0,0,0,9/11/2017,tan,brown,combination,black,P420652,LANEIGE,24.0
5,1.0,,0,0,0,9/2/2017,,,,,P420652,LANEIGE,24.0
4,,,0,0,0,8/23/2017,,,,,P420652,LANEIGE,24.0
4,,,0,0,0,8/15/2017,,,,,P420652,LANEIGE,24.0
5,,,0,0,0,8/5/2017,,,,,P420652,LANEIGE,24.0
5,,,0,0,0,7/26/2017,,,,,P420652,LANEIGE,24.0
4,,0.666666985,9,3,6,7/20/2017,,,,,P420652,LANEIGE,24.0
5,,,0,0,0,7/12/2017,,,,,P420652,LANEIGE,24.0
5,,0.879999995,100,12,88,7/1/2017,,,,,P420652,LANEIGE,24.0
5,,0.75,4,1,3,6/22/2017,,,,,P420652,LANEIGE,24.0
5,1.0,1.0,1,0,1,3/19/2023,fair,brown,combination,blonde,P7880,fresh,39.0
5,1.0,,0,0,0,1/20/2023,deep,brown,combination,black,P7880,fresh,39.0
1,0.0,0.714286029,7,2,5,10/25/2022,lightMedium,brown,combination,,P7880,fresh,39.0
5,1.0,0.0,1,1,0,8/13/2022,lightMedium,hazel,dry,brown,P7880,fresh,39.0
5,1.0,,0,0,0,5/19/2022,fair,blue,dry,brown,P7880,fresh,39.0
5,1.0,,0,0,0,3/7/2022,light,blue,oily,blonde,P7880,fresh,39.0
5,1.0,1.0,1,0,1,1/17/2022,light,blue,dry,blonde,P7880,fresh,39.0
3,1.0,0.5,6,3,3,12/13/2021,light,brown,combination,blonde,P7880,fresh,39.0
5,1.0,1.0,2,0,2,10/24/2021,lightMedium,,combination,brown,P7880,fresh,39.0
5,1.0,0.0,1,1,0,9/7/2021,light,blue,combination,blonde,P7880,fresh,39.0
4,1.0,,0,0,0,7/25/2021,medium,brown,combination,black,P7880,fresh,39.0
5,1.0,1.0,1,0,1,6/25/2021,fair,green,normal,blonde,P7880,fresh,39.0
5,1.0,1.0,1,0,1,5/19/2021,light,brown,normal,brown,P7880,fresh,39.0
5,1.0,,0,0,0,4/18/2021,deep,brown,dry,black,P7880,fresh,39.0
1,0.0,0.888889015,9,1,8,3/23/2021,light,brown,oily,brown,P7880,fresh,39.0
3,0.0,1.0,1,0,1,2/14/2021,mediumTan,hazel,oily,brown,P7880,fresh,39.0
4,1.0,0.866666973,15,2,13,1/23/2021,fairLight,blue,dry,brown,P7880,fresh,39.0
5,1.0,1.0,1,0,1,1/5/2021,mediumTan,brown,dry,black,P7880,fresh,39.0
4,1.0,1.0,3,0,3,12/6/2020,light,brown,combination,brown,P7880,fresh,39.0
4,1.0,0.666666985,3,1,2,11/6/2020,lightMedium,brown,oily,black,P7880,fresh,39.0
1,0.0,0.315789014,19,13,6,10/8/2020,tan,brown,combination,black,P7880,fresh,39.0
5,1.0,,0,0,0,9/6/2020,light,brown,combination,black,P7880,fresh,39.0
4,0.0,,0,0,0,8/18/2020,lightMedium,hazel,combination,brown,P7880,fresh,39.0
5,1.0,,0,0,0,7/28/2020,light,green,combination,blonde,P7880,fresh,39.0
5,1.0,,0,0,0,7/17/2020,fair,brown,normal,brown,P7880,fresh,39.0
5,1.0,1.0,2,0,2,7/1/2020,fair,blue,combination,brown,P7880,fresh,39.0
5,1.0,,0,0,0,6/20/2020,light,blue,dry,blonde,P7880,fresh,39.0
5,1.0,,0,0,0,6/11/2020,lightMedium,brown,combination,brown,P7880,fresh,39.0
5,1.0,,0,0,0,5/30/2020,lightMedium,hazel,normal,brown,P7880,fresh,39.0
5,1.0,1.0,1,0,1,5/19/2020,fair,green,combination,brown,P7880,fresh,39.0
5,1.0,1.0,2,0,2,5/11/2020,lightMedium,brown,combination,brown,P7880,fresh,39.0
5,1.0,,0,0,0,5/1/2020,light,brown,combination,blonde,P7880,fresh,39.0
5,1.0,1.0,2,0,2,4/25/2020,light,brown,combination,brown,P7880,fresh,39.0
4,1.0,,0,0,0,4/21/2020,medium,brown,combination,brown,P7880,fresh,39.0
4,1.0,1.0,1,0,1,4/16/2020,mediumTan,blue,normal,brown,P7880,fresh,39.0
5,1.0,1.0,8,0,8,4/10/2020,tan,brown,oily,black,P7880,fresh,39.0
